Sale_Price,Garage_Cars,Year_Built,Total_Bsmt_SF,Wood_Deck_SF,No_Fireplace,Lot_Area,Second_Flr_SF,Garage_Area,Longitude,Bsmt_Unf_SF
89500,0,1920,319,0,1,7920,371,0,-93.625289,319
125000,2,1955,825,140,1,8235,0,720,-93.623738,0
79900,0,1920,901,0,1,5586,110,0,-93.621921,901
85000,2,1912,451,40,1,10320,0,576,-93.62481899999999,451
82375,0,1915,536,42,1,10320,536,0,-93.62460959999999,536
135000,1,1906,756,57,1,10320,713,216,-93.62458000000001,756
124000,1,1947,1046,0,1,9488,0,240,-93.658159,1046
134000,1,1968,952,0,0,8250,0,322,-93.656979,210
135000,1,1948,720,0,0,21286,551,312,-93.657958,720
134432,2,1959,0,0,0,17120,468,680,-93.657031,0
127500,0,1940,644,140,1,10106,547,0,-93.658395,112
148000,2,1963,981,64,1,11235,0,440,-93.675551,197
129500,1,1965,1040,0,1,11200,0,384,-93.66980600000001,134
157500,2,1978,1008,168,0,13014,0,484,-93.672241,480
109900,1,1966,876,0,1,7162,0,408,-93.676873,876
145000,1,1967,992,204,1,10265,0,294,-93.677717,234
130000,2,1967,894,0,1,9764,0,450,-93.677945,192
153000,2,1978,450,311,0,7703,0,504,-93.672718,0
120000,1,1967,1073,0,1,9981,0,270,-93.67417900000001,852
152000,2,1984,1060,178,1,7400,0,506,-93.67190500000001,0
108959,2,1969,1198,120,1,12900,0,400,-93.666954,0
95541,2,1920,1300,0,1,12900,0,400,-93.666912,0
80000,0,1959,1006,0,1,9000,0,0,-93.665521,718
149350,1,1966,1228,0,1,8544,0,271,-93.669465,1228
144900,1,1963,960,168,1,9239,0,300,-93.66372700000001,326
185000,2,1956,988,102,0,14175,0,621,-93.665355,212
165000,1,1954,1383,511,0,13284,0,354,-93.665356,319
235000,2,1960,1602,409,0,13500,0,564,-93.666979,93
140000,1,1958,533,280,1,13825,580,300,-93.662134,533
108000,1,1940,672,168,1,10200,0,240,-93.660673,672
145000,2,1960,988,50,0,10532,0,626,-93.66081199999999,0
152400,3,1941,576,0,1,8375,486,627,-93.660521,240
144000,3,1970,864,143,1,10200,0,912,-93.678125,160
173000,2,1996,1291,307,0,2887,0,431,-93.67621899999999,288
192000,2,1977,1160,288,0,10005,866,505,-93.67398890000001,768
245000,2,1979,1524,140,0,20270,0,478,-93.67358,925
241500,2,1954,1385,81,0,39104,0,439,-93.666066,96
256000,2,1954,1364,224,0,53227,0,529,-93.666216,248
177000,1,1959,1019,0,0,11512,0,312,-93.666147,300
125600,1,1948,570,135,0,5190,462,249,-93.66515,570
155000,2,1953,1094,0,0,10452,0,495,-93.665571,594
240000,2,1908,907,486,0,45600,1051,360,-93.663054,907
260000,0,1940,1580,0,0,19550,0,0,-93.663123,545
185000,2,1918,1163,72,0,21780,511,396,-93.660595,1163
235000,2,1935,1127,0,0,13728,872,540,-93.6608625,501
159900,1,1956,1509,158,0,9571,0,322,-93.667534,639
99600,0,1975,864,0,1,9350,0,0,-93.66506590000002,0
134500,1,1962,621,0,1,9360,648,280,-93.66526,297
119000,1,1900,861,0,1,8405,406,384,-93.6644616,229
107500,0,1910,1117,85,1,7000,527,0,-93.66187790000001,148
125000,1,1950,1164,0,1,10880,0,240,-93.662924,124
79000,0,1924,572,0,1,9600,524,0,-93.658528,572
95000,1,1941,616,48,1,9084,495,200,-93.659949,0
262280,2,1990,1475,192,0,11839,797,514,-93.683223,390
260000,2,1995,1077,48,0,9771,1721,614,-93.683302,298
226500,2,1994,1602,424,0,9938,0,534,-93.682029,331
225000,2,1993,812,168,0,14171,1099,453,-93.68203199999999,457
229000,2,1996,672,100,0,10541,735,472,-93.682175,672
177439,2,2007,628,100,0,10616,728,484,-93.691284,628
248500,3,2007,1615,168,0,9345,0,864,-93.69109499999999,1615
475000,3,2008,2271,0,0,11778,0,1348,-93.68698,186
395039,3,2008,1751,216,0,11778,0,874,-93.686789,598
228000,3,1993,1080,196,0,11228,1017,678,-93.68119899999999,499
225000,3,1995,1401,168,0,11454,0,811,-93.681136,631
195000,2,1966,1182,339,0,11500,0,438,-93.68265129999999,197
200000,2,1997,616,403,1,12798,1072,603,-93.679198,154
155000,2,1994,990,168,1,9750,0,528,-93.692009,268
144000,1,1995,1099,278,1,9525,0,352,-93.691213,1099
145000,2,1994,990,0,1,9245,0,672,-93.691612,304
226001,2,1997,1418,208,0,8696,0,558,-93.690719,110
215700,2,1997,864,0,1,13142,899,600,-93.68977199999999,176
207500,2,2000,782,0,1,8998,870,532,-93.690276,255
193000,2,1999,873,0,1,9179,908,588,-93.690113,240
188000,2,1998,880,120,1,8924,844,527,-93.68899499999999,880
191000,2,1999,1468,120,1,9382,0,577,-93.68901899999999,1468
221000,2,2002,1494,192,0,12803,0,530,-93.69170600000001,572
231500,2,2001,963,0,0,12435,829,564,-93.68910100000001,602
235000,2,2000,928,192,1,12192,895,626,-93.688958,265
223500,2,2001,920,0,0,11250,866,608,-93.68895,434
130250,1,1975,938,145,1,9200,0,308,-93.685742,167
149900,1,1977,985,210,1,8385,0,328,-93.686888,390
158000,2,1978,864,211,1,12250,0,528,-93.68751800000001,83
147000,2,1978,940,0,1,10970,0,576,-93.685158,0
143195,2,1975,1076,0,0,9216,0,576,-93.685865,782
163000,2,1975,864,140,1,14330,0,440,-93.6844,180
110000,1,1975,924,0,1,7990,0,280,-93.684289,924
127000,1,1972,864,0,1,7180,0,352,-93.68315799999999,474
124900,1,1972,780,196,1,7200,0,352,-93.683309,148
230000,2,2002,1777,171,0,9742,0,534,-93.68786,1777
237000,2,2002,1128,0,0,9473,903,577,-93.68770400000001,324
235000,3,2000,992,0,0,10316,873,839,-93.686189,257
230500,2,2001,1257,0,0,10400,871,570,-93.684227,1257
230000,3,1999,1004,224,0,9066,848,660,-93.68439599999999,336
222500,2,1998,1153,192,0,11404,878,541,-93.68271800000001,901
287000,2,2001,1055,0,0,9240,1208,905,-93.685572,1055
274000,3,2001,1357,168,0,9720,581,725,-93.685569,163
300000,3,2002,1778,182,0,14860,0,715,-93.68522,240
255900,2,2002,1128,0,0,11250,1141,779,-93.686644,1128
224900,2,2003,884,0,1,8158,884,543,-93.686982,334
240000,2,2003,1129,0,0,10905,1198,596,-93.688193,1129
183000,2,2003,798,0,1,7226,842,595,-93.687674,798
207000,2,1999,850,120,0,11690,878,560,-93.683856,850
210000,2,1994,915,144,0,8750,975,493,-93.67994,273
136500,2,2003,848,140,1,4435,0,420,-93.68112099999999,162
145000,2,2004,848,140,1,4426,0,420,-93.68369,186
208900,2,1997,1478,140,0,13125,0,508,-93.679505,484
185000,3,1997,1838,160,1,10126,0,721,-93.68030999999999,83
214000,2,2002,1536,192,1,9135,0,532,-93.687825,726
208500,2,2003,856,0,1,8450,854,548,-93.686931,150
186500,2,2004,1445,0,1,9750,0,470,-93.68520699999999,1421
210000,2,2004,1436,139,1,8450,0,484,-93.684451,490
185900,2,2004,770,0,1,8320,812,520,-93.684397,280
179900,2,2007,1234,0,1,11049,0,484,-93.684343,1234
218836,3,2007,1564,0,1,11058,0,814,-93.683435,1508
193000,2,2007,1351,0,1,9627,0,610,-93.683435,1327
189000,2,2005,728,36,0,8199,728,410,-93.68384470000001,80
149300,2,2004,848,149,0,4426,0,420,-93.683127,151
141000,2,2004,848,149,0,4426,0,420,-93.682991,151
149000,2,2004,848,149,0,4438,0,420,-93.681436,186
144500,2,2004,848,140,0,4438,0,420,-93.681401,186
85000,0,1910,796,328,1,8777,0,0,-93.678303,796
145900,0,1900,1272,0,1,8777,928,0,-93.678304,188
123000,1,1966,1092,259,1,9825,0,264,-93.677551,483
147500,1,1965,1256,736,1,9937,0,276,-93.67740699999999,136
165000,2,1976,456,224,1,12102,0,504,-93.673447,0
135000,2,1976,1127,0,0,6500,0,480,-93.673571,94
108000,0,1940,996,144,0,13907,0,0,-93.673137,706
137500,2,1972,1138,0,1,10012,0,588,-93.67144300000001,38
165400,2,2003,746,178,0,6931,896,397,-93.67240799999999,746
147000,2,1977,1029,292,0,9638,0,542,-93.675294,541
160500,2,1976,684,0,0,7200,714,440,-93.675173,396
176000,2,2005,1132,252,1,7024,0,451,-93.67325100000001,108
284700,2,1959,0,0,0,47007,0,624,-93.67558199999999,0
160000,2,2008,6110,214,0,63887,950,1418,-93.674898,466
148000,2,2005,547,0,1,3675,0,525,-93.670627,88
82000,0,1955,0,0,1,6040,0,0,-93.66504300000001,0
82000,0,1955,0,0,1,6012,0,0,-93.6649923,0
118000,0,1955,1440,0,1,12108,0,0,-93.6653819,1307
82500,0,1955,0,0,1,6845,0,0,-93.665562,0
91900,0,1955,784,112,1,6931,0,0,-93.661895,0
120000,0,1938,585,42,1,12180,468,0,-93.660115,585
96000,0,1947,0,0,1,8050,208,0,-93.664925,0
99000,1,1953,911,134,1,9520,0,286,-93.665829,144
130500,1,1946,768,0,1,11767,432,240,-93.664506,416
135000,1,1954,941,0,1,8172,473,548,-93.66347900000001,941
135500,1,1955,816,121,1,16466,521,300,-93.66345,816
100000,1,1954,416,0,1,7692,0,312,-93.661763,416
108000,1,1923,949,0,1,5142,343,205,-93.6558,725
98000,0,1925,864,0,1,5604,0,0,-93.656681,396
67000,0,1914,864,0,1,8248,0,0,-93.656735,823
135900,0,1912,780,0,1,5687,780,0,-93.655851,570
140000,1,1925,672,0,1,12155,672,400,-93.64856,516
179500,1,1939,720,262,0,8400,720,240,-93.65181,342
136500,2,1925,1181,342,0,8400,304,576,-93.651785,758
168000,1,1921,1228,0,0,7290,0,312,-93.651635,1228
130000,0,1911,940,0,1,8525,940,0,-93.647024,940
189000,2,1921,612,183,1,9842,1611,621,-93.646748,612
161900,2,1930,960,248,0,7804,960,480,-93.648411,0
145000,1,1926,644,0,0,8969,644,369,-93.646438,265
191000,2,1922,588,431,0,11526,748,672,-93.646438,588
177000,1,1915,840,0,1,15576,840,308,-93.6447083,840
147500,2,1914,676,424,1,15564,588,400,-93.646288,676
91000,1,1930,768,0,1,6292,0,160,-93.64842,384
231000,1,1925,798,85,0,7609,714,180,-93.64471340000001,392
115000,1,1936,1064,0,1,10480,0,240,-93.64673499999999,1064
138000,2,1923,784,0,0,9650,784,599,-93.642886,784
149000,1,1931,776,0,0,7200,651,270,-93.642821,776
188700,1,1934,715,0,0,11988,811,240,-93.641405,389
198000,1,1937,942,0,0,11700,673,240,-93.63962,336
110000,1,1938,884,64,1,9260,442,225,-93.63949699999999,884
104000,1,1951,1091,66,0,7801,0,344,-93.63946700000001,591
257076,2,1935,608,0,0,9670,890,786,-93.64108399999999,398
381000,3,1935,728,314,0,14100,1479,1014,-93.642597,536
311500,2,1939,798,0,0,15660,817,431,-93.643378,457
263400,2,1950,832,0,0,12392,943,506,-93.64293,397
236500,2,1956,1898,0,0,26073,0,484,-93.640311,782
224000,2,1954,1296,108,0,14778,0,924,-93.640293,568
116500,2,1980,516,213,0,1879,516,462,-93.64574300000001,150
151000,2,1980,716,161,0,1950,840,452,-93.64574300000001,23
126000,1,1926,894,0,1,7000,0,195,-93.62840899999999,555
120000,1,1940,720,0,1,6000,330,240,-93.627459,720
55000,0,1922,796,0,1,3636,0,0,-93.625291,796
120500,1,1930,816,0,1,5890,0,432,-93.625288,278
120500,1,1940,740,0,0,6900,0,924,-93.62910620000001,212
119000,0,1930,780,0,1,8155,420,0,-93.628385,780
126000,1,1967,624,0,0,6000,564,288,-93.6258429,367
99500,1,1930,520,0,1,7392,0,360,-93.626835,520
165500,1,1958,1151,0,1,9000,804,356,-93.62514300000001,821
13100,2,1952,0,0,1,14584,0,487,-93.625217,0
89000,1,1895,173,0,1,5280,536,185,-93.615426,173
40000,1,1920,649,0,1,8500,668,250,-93.616848,649
80900,1,1910,356,0,1,5150,378,195,-93.616849,356
81000,3,1935,894,0,1,18000,0,1248,-93.60419499999999,894
65000,1,1920,592,0,1,9000,432,216,-93.60419300000001,592
392500,2,2008,1600,162,0,5587,0,482,-93.616242,120
294464,2,2007,1596,162,0,3843,0,525,-93.616584,120
250000,2,2004,1594,128,0,3811,0,482,-93.615985,120
275000,2,2004,1594,128,0,3842,0,482,-93.615921,221
300000,3,1996,1840,0,1,23730,0,786,-93.607342,1140
271000,3,2002,1568,150,0,13265,0,857,-93.60712099999999,350
213000,3,1996,910,318,0,11050,910,816,-93.60489,910
171000,1,1977,1096,203,0,9880,0,358,-93.604549,574
171500,2,1977,1196,238,0,10125,0,473,-93.604548,276
100000,2,1976,0,0,1,10260,936,484,-93.602912,0
228500,2,1991,1680,428,0,9990,0,432,-93.602429,297
228950,2,1965,1499,670,0,164660,167,529,-93.658875,103
241500,2,1986,1277,240,0,4084,0,512,-93.63979300000001,384
287000,2,1976,1565,0,0,15498,0,665,-93.65022900000001,0
294000,3,2006,1518,0,1,11563,0,788,-93.653122,482
293077,3,2007,1638,192,0,9520,0,800,-93.653025,125
264966,2,2007,920,0,0,12852,860,612,-93.651718,150
172500,2,2006,352,100,1,9802,730,400,-93.649198,352
167500,2,2006,384,100,1,9735,640,400,-93.649475,384
218689,3,2008,796,0,1,12018,816,666,-93.65043100000001,796
150000,2,1989,1495,252,0,12890,0,438,-93.64467900000001,1495
184000,2,1986,1606,192,0,12416,0,616,-93.646054,0
180000,2,1986,1256,282,0,18265,0,578,-93.6470597,276
175000,2,1988,1461,224,0,10200,0,600,-93.64426999999999,678
232500,2,2003,1432,185,0,11202,0,467,-93.646726,403
195000,2,1999,1666,165,1,7915,0,435,-93.64664499999999,443
305000,3,2003,1482,168,0,12244,780,749,-93.647834,611
298751,2,2007,1884,0,0,11449,0,520,-93.65321800000001,873
370000,3,2005,1964,0,0,11447,0,892,-93.647214,393
209200,4,1997,1344,0,1,8940,0,784,-93.608267,35
206300,4,1997,1344,0,1,7060,0,784,-93.608343,35
146000,0,2007,1092,0,1,9278,0,0,-93.61014499999999,1092
160500,2,1997,1189,0,1,4500,0,392,-93.608197,325
173000,3,1964,1200,0,1,14137,0,850,-93.606374,88
124000,2,1975,1040,0,1,4224,0,499,-93.605351,271
115000,1,1976,264,141,0,2665,688,336,-93.604649,264
129500,1,1976,550,92,0,2665,550,336,-93.604184,232
105000,1,1973,526,120,1,1974,462,297,-93.603601,25
94900,1,1973,462,0,0,1596,462,297,-93.60426899999999,25
152500,1,1968,1113,81,1,17979,0,257,-93.601444,328
98000,0,1970,546,187,1,1477,546,0,-93.603178,188
81000,0,1972,630,88,1,1890,0,0,-93.60345799999999,135
113000,2,1954,988,0,1,21750,0,520,-93.610109,988
128500,1,1983,816,315,1,6490,0,264,-93.6051072,282
119500,1,1984,876,362,1,6951,0,264,-93.604761,218
130500,1,1982,816,0,0,6600,0,264,-93.60391700000001,175
138000,2,1982,816,0,1,6600,0,816,-93.603916,0
134500,1,1982,845,0,1,6600,0,264,-93.603886,207
160000,1,1940,983,245,1,12508,767,423,-93.60829100000001,323
137500,2,1984,864,0,1,12395,0,484,-93.60372199999999,217
172000,2,1969,784,305,0,11075,800,530,-93.600066,29
103000,1,1900,686,0,1,56600,686,288,-93.577427,686
167300,2,1971,1587,0,0,10667,0,525,-93.618504,749
167000,2,1970,1277,0,0,10628,0,526,-93.618503,499
244000,2,1973,2223,300,0,13651,0,516,-93.617273,343
268000,2,1970,2217,81,0,15865,0,621,-93.61728000000001,1043
225000,2,2003,847,100,0,12394,886,433,-93.63988,847
168000,2,1995,806,0,0,10364,766,373,-93.63736,806
177000,2,1997,794,0,1,13869,676,388,-93.636146,612
169000,2,1997,916,100,0,8773,684,460,-93.636972,916
161500,2,1997,384,0,0,8872,630,390,-93.637189,384
251000,2,2000,1494,96,1,5330,0,499,-93.634341,298
160000,2,1994,392,256,0,10147,770,398,-93.63634499999999,206
180000,2,1999,923,256,0,8637,767,451,-93.640613,52
178750,2,1996,691,0,1,7875,862,420,-93.637865,277
176000,2,1995,1237,220,0,7875,0,402,-93.637883,1237
204000,2,1999,938,188,0,7500,1342,482,-93.63906800000001,938
160000,2,1992,1168,0,1,9556,0,420,-93.63784799999999,1168
160000,2,1991,384,164,0,10784,670,402,-93.637299,384
163900,2,1992,384,100,0,9125,670,392,-93.637917,384
168000,2,1993,903,290,0,7655,732,392,-93.63583299999999,903
154204,2,1964,1302,0,0,18160,0,480,-93.633329,752
170000,2,1986,1074,0,1,3696,0,461,-93.634513,1074
207500,2,1984,1190,219,0,5062,900,577,-93.632917,180
182000,2,1988,1166,0,1,4740,0,480,-93.631622,918
212000,2,1990,1312,0,0,5118,0,484,-93.631633,386
377426,3,2005,1922,178,0,14157,0,676,-93.62901600000001,673
349265,3,2005,1149,120,0,12328,1377,729,-93.629075,163
591587,3,2006,2660,0,0,51974,0,1110,-93.626366,1559
155000,3,1969,1100,144,1,41600,0,828,-93.622874,53
319900,2,2006,1612,0,0,8035,0,556,-93.629538,815
392000,2,2007,1419,140,0,8089,0,567,-93.630074,474
441929,2,2006,2220,390,0,14082,0,724,-93.628754,662
455000,3,2006,1742,240,0,13870,0,724,-93.628723,590
182900,2,1981,1440,0,0,12546,0,467,-93.637875,762
174000,2,1984,1284,0,1,10960,0,480,-93.638853,1028
178000,2,1984,585,268,0,12090,728,477,-93.637876,585
176000,2,1981,725,167,0,12090,754,484,-93.637816,404
213000,2,1978,1529,0,0,12299,0,663,-93.637158,201
192000,2,1979,780,192,0,11339,845,481,-93.634665,22
190000,2,1977,808,0,0,11952,808,534,-93.633973,808
195000,2,1976,848,0,0,12046,912,551,-93.631528,692
148000,2,1978,1032,0,0,10395,0,564,-93.63266899999999,427
151500,2,1984,1153,204,1,11850,0,495,-93.631795,372
197000,2,1979,539,0,0,11584,685,550,-93.638554,114
192350,2,1979,1259,240,0,10400,0,478,-93.635411,356
152000,2,1969,780,208,1,10793,840,462,-93.63724,0
170000,2,1971,1625,0,0,13001,0,944,-93.634714,1012
175000,2,1971,1484,224,0,12243,0,487,-93.63458100000001,486
175000,2,1968,702,224,0,11700,702,539,-93.63649699999999,143
197900,2,1976,793,0,0,12384,793,550,-93.633898,793
174000,2,1976,1228,407,0,8991,0,585,-93.63375699999999,0
178900,2,1974,1084,0,0,8000,793,488,-93.632191,0
139000,1,1971,372,35,1,10500,533,288,-93.627736,23
143250,2,1971,981,0,1,10530,0,576,-93.62633100000001,664
184000,2,1972,725,0,1,7472,754,484,-93.626565,99
155000,2,1970,925,252,1,9457,0,576,-93.629118,359
133000,1,1970,914,120,1,7920,0,368,-93.626722,214
119500,1,1971,950,0,1,9758,0,280,-93.627112,251
123000,4,1971,858,0,1,8294,0,480,-93.628047,858
110000,1,1971,858,0,1,7340,0,684,-93.62805,536
128000,1,1961,914,140,1,17199,0,270,-93.6247461,600
120500,2,1971,864,0,1,9000,0,528,-93.621646,248
133000,1,1998,723,120,1,4058,0,367,-93.624798,0
155000,2,2001,1337,136,0,4113,0,511,-93.624798,1337
177000,2,1997,1405,0,0,10943,0,522,-93.624431,475
113500,1,1973,525,144,1,2205,567,264,-93.629747,213
113000,1,1973,672,144,1,1890,546,264,-93.628656,316
113700,1,1973,672,0,1,2058,546,264,-93.62785500000001,672
106000,2,1970,630,0,1,2016,672,440,-93.629777,630
122500,2,1971,765,240,1,1920,600,440,-93.62724200000001,294
128000,2,1976,1078,0,0,4928,0,440,-93.627238,958
155000,2,1976,804,48,0,2308,744,440,-93.624575,248
142500,1,1978,1061,108,1,2304,0,319,-93.625672,423
129250,1,1966,988,0,1,7150,0,360,-93.62579709999999,263
356000,3,2006,1790,186,0,12469,0,730,-93.6588809,639
314813,3,2007,1822,0,0,11694,0,774,-93.658015,1774
318000,3,2007,1694,168,1,12030,0,818,-93.657679,1694
322400,3,2006,1694,0,0,11825,0,856,-93.6569765,1694
318000,3,2007,1734,0,0,12085,0,928,-93.65664029999999,730
345474,3,2007,2108,130,0,14333,0,938,-93.65424300000001,590
415298,3,2006,2121,124,0,14450,0,732,-93.6570383,2121
492000,3,2007,1934,268,0,13641,713,1040,-93.6566568,630
338931,3,2006,1108,120,0,13440,1402,670,-93.65627020000001,1108
450000,3,2005,1994,188,0,15431,0,878,-93.657967,564
280000,3,2006,1063,192,0,14154,1101,947,-93.654774,1063
479069,3,2007,2552,130,0,13891,0,932,-93.6570542,740
395000,3,2006,1935,315,0,14226,0,895,-93.65628609999999,1935
380000,3,2006,2153,414,0,13693,574,694,-93.657444,2153
250000,3,2006,1626,0,0,11428,0,866,-93.65331,1626
440000,3,2006,1976,250,0,14977,0,908,-93.657524,626
418000,3,2005,1704,282,0,13654,1036,814,-93.657211,1704
500067,3,2007,2320,192,0,17169,0,1174,-93.657235,636
260116,2,2007,1582,0,0,16659,570,728,-93.6554248,1582
317000,3,2004,1143,192,0,9591,1330,852,-93.654689,1143
319500,3,2007,918,172,0,9709,1142,786,-93.654617,140
325624,3,2007,1582,178,0,10562,551,789,-93.650917,294
372000,3,2006,1802,158,0,13615,0,843,-93.657492,1802
342000,3,2004,1706,194,0,13069,1238,916,-93.656249,1706
354000,3,2004,1136,184,0,12099,1332,872,-93.65653890000002,166
350000,3,2003,1317,192,0,14277,1168,818,-93.65699000000001,379
285000,3,2003,1181,104,0,11999,1140,656,-93.6545189,1181
281500,3,2007,895,196,0,12568,923,774,-93.65059699999999,226
245700,3,2005,1614,100,1,9926,0,878,-93.650499,436
232698,2,2005,1721,168,1,9254,0,554,-93.65045,1602
250000,3,2006,1298,0,1,10732,530,876,-93.650406,1298
194700,2,2005,1362,192,0,7577,0,460,-93.649838,1342
204000,2,2005,1302,110,0,3901,0,631,-93.649828,436
200000,2,2005,1302,110,0,3903,0,631,-93.649808,272
207000,2,2005,1362,192,0,6289,0,460,-93.649798,600
209500,2,2006,1554,156,0,4590,0,627,-93.649397,1530
209500,2,2006,1554,156,0,4590,0,627,-93.64931899999999,1530
202500,2,2006,1370,120,0,6442,0,484,-93.649291,1346
280000,2,2005,1577,203,0,7841,0,564,-93.653414,729
277500,2,2005,1561,203,0,7313,0,556,-93.652565,408
318061,2,2007,1869,210,0,7820,0,617,-93.652054,1869
221370,2,2006,1324,0,0,6240,0,550,-93.6514105,1300
200000,2,2003,1405,136,0,3242,0,478,-93.65060799999999,405
181755,2,2007,768,100,1,15810,728,572,-93.646937,768
176000,2,2005,768,100,0,10237,768,400,-93.646429,768
178900,2,2005,783,0,0,10237,701,393,-93.645875,783
168165,2,2006,608,100,1,13204,850,454,-93.64573,608
171925,2,2006,738,100,0,8857,757,440,-93.644788,738
198444,3,2006,698,0,0,9729,1048,350,-93.64441500000001,698
203000,2,2005,1326,120,1,12216,0,388,-93.6443,408
179540,2,2007,728,100,0,9018,728,400,-93.645732,728
176485,2,2007,1302,0,1,8993,0,436,-93.644377,1302
181134,2,2007,1340,100,1,8899,0,396,-93.644376,1316
156932,2,2006,616,0,0,8499,796,432,-93.644375,616
166000,2,2007,752,100,1,8229,752,440,-93.644374,752
177594,2,2007,728,100,1,7713,728,400,-93.644447,728
173500,2,2007,1246,0,1,7697,0,462,-93.644366,1246
172500,3,2006,1258,144,0,3922,0,648,-93.641795,1258
194201,3,2006,1258,120,0,3922,0,648,-93.641716,1258
226500,3,2003,1406,143,0,3621,0,630,-93.640513,322
185485,2,2007,1266,100,0,3710,0,388,-93.642177,1266
259000,3,2004,1530,144,0,14572,0,630,-93.644256,230
188500,2,2004,835,100,1,16219,0,437,-93.644064,56
175000,2,2004,384,100,0,11084,630,400,-93.643062,192
215000,2,2004,847,100,0,11796,1112,434,-93.643961,847
206580,2,2006,1510,100,0,10936,0,534,-93.64395400000001,1510
183500,2,2004,840,100,0,8244,880,440,-93.64178100000001,840
165500,2,2003,384,100,0,11950,640,400,-93.639977,384
211000,2,2003,847,0,0,7875,1101,434,-93.64021,847
181000,2,2000,924,100,0,8063,742,463,-93.642288,924
219500,2,2002,854,264,0,8740,1131,435,-93.64334000000001,280
175000,2,1999,953,0,0,7917,694,460,-93.641279,953
170000,2,2000,384,100,0,9967,656,400,-93.642836,384
162000,2,2003,660,0,1,7750,660,400,-93.643641,660
187000,2,2000,915,0,0,9487,750,442,-93.641323,395
185000,2,1999,941,460,0,9649,683,460,-93.640658,941
745000,3,1996,2396,171,0,15623,2065,813,-93.65759190000001,300
384500,3,1997,1779,76,0,12191,772,925,-93.655711,598
248000,3,2000,969,0,0,11000,1288,648,-93.65289399999999,969
466500,3,2001,2633,314,0,11400,0,804,-93.651096,1351
410000,3,1998,1408,108,0,10557,1407,806,-93.652641,736
322500,3,1998,1389,286,0,11002,1171,758,-93.652777,341
252000,3,1998,1066,120,0,10790,1277,600,-93.649901,1066
755000,3,1994,2444,382,0,21535,1872,832,-93.657271,989
269790,2,1996,1117,180,0,9920,886,455,-93.655159,255
315750,3,1996,1379,239,0,11787,1015,834,-93.655905,660
290000,3,1995,1203,224,0,9950,1306,721,-93.653708,638
290000,3,1995,1318,222,0,12257,1203,752,-93.653712,1198
430000,2,1992,3200,264,0,12692,0,546,-93.65334,1969
263000,2,1992,1105,0,0,11762,1097,517,-93.652946,770
330000,3,1996,1325,198,0,9044,1203,933,-93.653864,100
213133,2,2007,1369,0,1,9910,0,605,-93.644118,1369
260261,3,2007,1542,168,0,11830,0,852,-93.64376899999999,322
320000,3,2006,1905,0,0,11670,0,788,-93.64206899999999,1905
282922,3,2007,1485,168,1,15256,0,754,-93.64175999999999,556
215000,2,2006,1524,168,0,10612,0,484,-93.642261,1496
419005,3,2007,1966,76,0,12291,0,1092,-93.64224300000001,394
255000,3,2006,1623,0,0,13501,0,865,-93.642234,1560
147000,3,2006,1795,0,0,9986,0,895,-93.64395999999999,1795
235876,2,2007,1528,0,0,9965,0,480,-93.644086,1528
311872,3,2007,1726,171,0,9416,0,786,-93.643836,600
248328,3,2007,1689,0,1,9849,0,954,-93.64248,1689
227000,3,2006,1588,144,0,10000,0,825,-93.642344,1588
260000,2,2005,1538,146,1,8847,0,484,-93.64354399999999,769
225000,2,2007,1496,168,1,9158,0,474,-93.643449,1496
249000,2,2005,1494,192,0,8251,0,672,-93.642197,716
307000,2,2004,1686,255,0,10084,0,636,-93.641251,317
250000,3,2006,982,240,1,9605,995,574,-93.643748,982
221300,3,2006,1302,0,1,8778,528,859,-93.642275,1302
208900,2,2007,1338,0,1,8640,0,598,-93.650341,1314
210400,2,2006,1335,0,1,9000,0,575,-93.65042,1335
255000,2,2007,896,184,1,8640,896,590,-93.650299,546
212109,2,2007,725,0,1,10411,863,561,-93.650279,725
270000,3,2006,1088,208,0,9000,871,1025,-93.647584,1088
303477,2,2007,1184,208,0,9000,1426,550,-93.647933,1120
310013,3,2007,955,168,0,12217,925,880,-93.648742,210
249700,3,2006,1656,0,1,11096,0,826,-93.643974,1632
227875,2,2007,874,144,1,10207,887,578,-93.64397,874
261329,2,2007,1574,0,0,10440,0,594,-93.643792,1574
253000,3,2006,1685,112,0,11824,0,658,-93.642046,1685
265000,3,2004,1158,193,0,10625,1285,744,-93.641233,1158
340000,2,2004,1580,159,0,11143,886,610,-93.639574,1580
146000,0,2006,1100,0,1,7500,0,0,-93.69179,1100
147000,0,2006,1143,0,1,7500,0,0,-93.692245,1143
149000,2,2003,1094,0,1,12450,0,576,-93.68911999999999,365
181000,2,2006,1461,0,1,7441,0,566,-93.691244,1461
201000,2,1994,928,300,1,8462,785,471,-93.689026,114
191750,2,1993,864,144,1,11613,900,492,-93.689767,384
179000,2,2000,1349,120,1,8450,0,539,-93.688804,1349
215000,2,1998,1482,402,0,16196,0,514,-93.689449,39
179200,2,1992,1575,0,1,8012,0,529,-93.686428,1145
128000,1,1980,630,340,0,8012,636,283,-93.686413,630
144000,2,1983,840,240,1,9180,0,504,-93.685185,0
144000,2,1977,0,0,0,8400,0,630,-93.6791142,0
120750,1,1977,894,192,1,6285,0,308,-93.67700699999999,405
132500,2,1963,970,0,1,8480,0,624,-93.674475,340
